cirp_id,sector,bench,admission_date,resolution_status,duration_days,admitted_claim_cr,realisation_pct,no_of_financial_creditors,resolution_applicants_received,ip_changed,litigation_pending,favourable_outcome,admission_year,log_admitted_claim,applicants_per_creditor,sector_enc,bench_enc
CIRP-01153,Healthcare,NCLT Ahmedabad,2020-08-02,Liquidation Order,806,5.52,0.37,61,0,0,0,0,2020,1.8748743759385615,0.0,2,0
CIRP-01154,Manufacturing,NCLT Mumbai,2017-10-02,Settled,254,3.69,66.91,68,16,0,0,1,2017,1.5454325824581878,0.23529411764705882,5,5
CIRP-01155,Real Estate,NCLT Ahmedabad,2017-06-30,Liquidation Order,168,34.62,2.35,133,6,0,0,0,2017,3.5729072778615154,0.045112781954887216,7,0
CIRP-01156,Energy,NCLT Mumbai,2019-02-12,Settled,905,357.15,83.16,16,1,0,1,1,2019,5.88095189306046,0.0625,1,5
CIRP-01157,Healthcare,NCLT Mumbai,2018-04-08,Liquidation Order,840,37.85,3.62,133,0,0,0,0,2018,3.6597080768136565,0.0,2,5
CIRP-01158,Retail,NCLT Ahmedabad,2022-03-16,Ongoing,390,0.45,,54,16,0,0,0,2022,0.37156355643248307,0.2962962962962963,8,0
CIRP-01159,Retail,NCLT Kolkata,2021-05-03,Resolution Plan Approved,334,83.14,26.73,149,14,1,1,1,2021,4.432482078162375,0.09395973154362416,8,4
CIRP-01160,Infrastructure,NCLT Ahmedabad,2022-02-17,Appeal Pending,523,78.65,,92,15,0,1,0,2022,4.3776420363560575,0.16304347826086957,4,0
CIRP-01161,Telecom,NCLT Mumbai,2022-11-06,Settled,599,64.07,49.7,22,13,0,1,1,2022,4.175463613506893,0.5909090909090909,9,5
CIRP-01162,Energy,NCLT Kolkata,2020-06-22,Settled,671,210.88,48.21,44,15,0,0,1,2020,5.356020076676326,0.3409090909090909,1,4
CIRP-01163,Retail,NCLT Chennai,2022-06-16,Resolution Plan Approved,243,30.5,43.82,16,6,0,1,1,2022,3.449987545831587,0.375,8,1
CIRP-01164,Infrastructure,NCLT Ahmedabad,2022-09-29,Settled,132,1738.24,82.55,148,14,0,0,1,2022,7.461203515182507,0.0945945945945946,4,0
CIRP-01165,Infrastructure,NCLT Chennai,2021-09-27,Settled,526,56.11,57.53,7,7,0,0,1,2021,4.044979232676772,1.0,4,1
CIRP-01166,Infrastructure,NCLT Ahmedabad,2022-07-27,Liquidation Order,234,70.02,2.6,34,1,1,0,0,2022,4.262961527514942,0.029411764705882353,4,0
CIRP-01167,Banking & Finance,NCLT Ahmedabad,2019-07-08,Ongoing,131,16.13,,120,1,0,1,0,2019,2.8408313123360287,0.008333333333333333,0,0
CIRP-01168,Real Estate,NCLT Kolkata,2018-10-11,Settled,170,34.37,82.32,46,19,0,0,1,2018,3.5658640032173894,0.41304347826086957,7,4
CIRP-01169,Real Estate,NCLT Mumbai,2020-06-11,Ongoing,438,41.6,,57,2,0,0,0,2020,3.751854253275325,0.03508771929824561,7,5
CIRP-01170,Banking & Finance,NCLT Ahmedabad,2019-03-19,Appeal Pending,427,415.91,,60,18,1,0,0,2019,6.0328703711666005,0.3,0,0
CIRP-01171,Healthcare,NCLT Hyderabad,2020-01-03,Resolution Plan Approved,610,13.58,27.29,29,18,0,1,1,2020,2.6796507265805123,0.6206896551724138,2,3
CIRP-01172,Real Estate,NCLT Chennai,2018-09-15,Settled,830,89.63,48.56,95,18,0,0,1,2018,4.50678528406669,0.18947368421052632,7,1
CIRP-01173,Healthcare,NCLT Mumbai,2020-10-02,Withdrawn (Sec 12A),692,13.61,59.69,28,9,0,1,1,2020,2.681706225762608,0.32142857142857145,2,5
CIRP-01174,Others,NCLT Ahmedabad,2020-11-13,Withdrawn (Sec 12A),288,257.32,44.15,136,16,0,0,1,2020,5.55419912645002,0.11764705882352941,6,0
CIRP-01175,Infrastructure,NCLT Chennai,2020-04-02,Liquidation Order,679,42.94,10.19,60,15,0,0,0,2020,3.7828250669564643,0.25,4,1
CIRP-01176,Others,NCLT Chennai,2020-02-19,Ongoing,194,51.05,,55,9,0,0,0,2020,3.952204795060978,0.16363636363636364,6,1
CIRP-01177,Healthcare,NCLT Chennai,2020-08-11,Resolution Plan Approved,229,242.52,34.19,82,20,0,0,1,2020,5.495199074673321,0.24390243902439024,2,1
CIRP-01178,Banking & Finance,NCLT Delhi,2022-05-06,Settled,666,8.35,76.11,146,13,1,0,1,2022,2.2353763433005955,0.08904109589041095,0,2
CIRP-01179,Healthcare,NCLT Kolkata,2022-02-19,Withdrawn (Sec 12A),311,70.67,39.93,17,19,0,0,1,2022,4.272072250005828,1.1176470588235294,2,4
CIRP-01180,Infrastructure,NCLT Mumbai,2022-11-08,Liquidation Order,696,512.36,1.69,53,11,0,0,0,2022,6.24097735344226,0.20754716981132076,4,5
CIRP-01181,Real Estate,NCLT Chennai,2021-04-04,Liquidation Order,828,353.02,0.07,33,17,0,0,0,2021,5.86935340871301,0.5151515151515151,7,1
CIRP-01182,Telecom,NCLT Delhi,2022-05-11,Appeal Pending,556,23.52,,66,0,1,1,0,2022,3.1994891110680106,0.0,9,2
CIRP-01183,Real Estate,NCLT Kolkata,2018-08-06,Resolution Plan Approved,870,1009.87,31.44,143,20,0,0,1,2018,6.918566625193787,0.13986013986013987,7,4
CIRP-01184,Retail,NCLT Delhi,2020-10-27,Resolution Plan Approved,473,3.26,34.22,35,0,0,0,1,2020,1.449269160281279,0.0,8,2
CIRP-01185,Healthcare,NCLT Ahmedabad,2020-08-04,Appeal Pending,442,17.54,,14,11,0,0,0,2020,2.919930560137709,0.7857142857142857,2,0
CIRP-01186,Healthcare,NCLT Ahmedabad,2019-02-11,Withdrawn (Sec 12A),728,8.59,35.06,40,20,0,0,1,2019,2.2607208888953467,0.5,2,0
CIRP-01187,IT / Technology,NCLT Ahmedabad,2020-09-19,Withdrawn (Sec 12A),957,29.16,32.53,114,12,0,0,1,2020,3.4065165431397553,0.10526315789473684,3,0
CIRP-01188,Real Estate,NCLT Chennai,2019-04-11,Resolution Plan Approved,627,89.54,20.3,106,14,0,0,1,2019,4.505791742007813,0.1320754716981132,7,1
CIRP-01189,IT / Technology,NCLT Kolkata,2017-05-29,Settled,95,537.03,53.96,100,10,0,0,1,2017,6.287914320688921,0.1,3,4
CIRP-01190,Telecom,NCLT Kolkata,2020-09-03,Appeal Pending,444,251.75,,139,17,0,1,0,2020,5.532400857900581,0.1223021582733813,9,4
CIRP-01191,Infrastructure,NCLT Chennai,2021-05-17,Resolution Plan Approved,185,15.75,24.66,130,9,0,1,1,2021,2.8183982582710754,0.06923076923076923,4,1
CIRP-01192,Real Estate,NCLT Mumbai,2021-12-13,Ongoing,467,71.76,,138,6,0,0,0,2021,4.287166353649922,0.043478260869565216,7,5
CIRP-01193,Retail,NCLT Hyderabad,2022-11-09,Withdrawn (Sec 12A),509,499.29,53.54,94,9,0,0,1,2022,6.2151879302872,0.09574468085106383,8,3
CIRP-01194,Healthcare,NCLT Kolkata,2022-04-18,Settled,534,1069.48,41.49,138,1,0,0,1,2022,6.975862424996733,0.007246376811594203,2,4
CIRP-01195,Retail,NCLT Kolkata,2022-10-30,Appeal Pending,586,41.76,,64,13,0,0,0,2022,3.7556030861568446,0.203125,8,4
CIRP-01196,Energy,NCLT Kolkata,2021-03-07,Settled,727,864.05,80.41,34,14,0,0,1,2021,6.762787308729531,0.4117647058823529,1,4
CIRP-01197,Infrastructure,NCLT Delhi,2019-03-28,Resolution Plan Approved,930,119.86,28.53,40,14,1,1,1,2019,4.794632850933413,0.35,4,2
CIRP-01198,Others,NCLT Hyderabad,2021-08-29,Withdrawn (Sec 12A),296,951.35,69.08,145,18,0,0,1,2021,6.858932614284568,0.12413793103448276,6,3
CIRP-01199,Others,NCLT Mumbai,2021-03-12,Resolution Plan Approved,917,374.53,49.75,135,1,0,1,1,2021,5.928338361488242,0.007407407407407408,6,5
CIRP-01200,Banking & Finance,NCLT Kolkata,2019-06-05,Liquidation Order,528,10.61,2.33,33,17,0,0,0,2019,2.4518667957098,0.5151515151515151,0,4
CIRP-01201,Telecom,NCLT Kolkata,2021-06-21,Ongoing,318,32.59,,144,11,0,0,0,2021,3.5142284036242013,0.0763888888888889,9,4
CIRP-01202,Infrastructure,NCLT Ahmedabad,2017-06-04,Settled,336,81.6,75.6,142,20,0,1,1,2017,4.414009680526933,0.14084507042253522,4,0
CIRP-01203,Others,NCLT Mumbai,2021-10-03,Appeal Pending,472,42.7,,144,17,0,0,0,2021,3.7773481021015445,0.11805555555555555,6,5
CIRP-01204,Retail,NCLT Hyderabad,2021-01-25,Resolution Plan Approved,672,7.62,27.2,6,11,0,0,1,2021,2.154085084675602,1.8333333333333333,8,3
CIRP-01205,Banking & Finance,NCLT Ahmedabad,2020-04-14,Settled,532,28.18,37.6,44,18,0,0,1,2020,3.3734835430946397,0.4090909090909091,0,0
CIRP-01206,IT / Technology,NCLT Hyderabad,2022-04-05,Ongoing,356,243.63,,80,0,0,0,0,2022,5.499746864955492,0.0,3,3
CIRP-01207,Infrastructure,NCLT Hyderabad,2019-12-07,Resolution Plan Approved,237,212.48,24.63,63,9,0,0,1,2019,5.363543151465744,0.14285714285714285,4,3
CIRP-01208,Manufacturing,NCLT Ahmedabad,2021-11-11,Ongoing,59,193.77,,98,7,0,1,0,2021,5.271819375241808,0.07142857142857142,5,0
CIRP-01209,Retail,NCLT Hyderabad,2022-07-16,Resolution Plan Approved,477,12.82,33.08,88,12,0,0,1,2022,2.626116818339524,0.13636363636363635,8,3
CIRP-01210,Healthcare,NCLT Delhi,2019-10-04,Settled,133,108.34,59.01,54,19,0,0,1,2019,4.694462293466853,0.35185185185185186,2,2
CIRP-01211,Retail,NCLT Ahmedabad,2018-01-16,Withdrawn (Sec 12A),444,123.6,46.81,134,18,0,1,1,2018,4.825108606353353,0.13432835820895522,8,0
CIRP-01212,Telecom,NCLT Chennai,2021-08-21,Appeal Pending,520,130.3,,78,9,0,1,0,2021,4.877484781308751,0.11538461538461539,9,1
CIRP-01213,Infrastructure,NCLT Hyderabad,2017-03-29,Appeal Pending,493,36.76,,40,9,0,1,0,2017,3.6312503412773,0.225,4,3
CIRP-01214,Retail,NCLT Chennai,2018-09-15,Resolution Plan Approved,1040,8.54,20.2,134,14,1,0,1,2018,2.255493485460195,0.1044776119402985,8,1
CIRP-01215,Banking & Finance,NCLT Ahmedabad,2022-04-14,Appeal Pending,412,107.28,,24,9,0,0,0,2022,4.684720464746101,0.375,0,0
CIRP-01216,Real Estate,NCLT Chennai,2019-01-14,Liquidation Order,463,30.41,8.98,27,16,1,0,0,2019,3.447126313550555,0.5925925925925926,7,1
CIRP-01217,Infrastructure,NCLT Delhi,2022-06-05,Appeal Pending,439,21.31,,77,11,0,0,0,2022,3.105035008444441,0.14285714285714285,4,2
CIRP-01218,Others,NCLT Mumbai,2021-04-22,Withdrawn (Sec 12A),874,84.58,44.49,69,15,1,1,1,2021,4.449451610988671,0.21739130434782608,6,5
CIRP-01219,Real Estate,NCLT Mumbai,2020-11-08,Liquidation Order,1041,77.82,0.65,19,17,0,1,0,2020,4.367166771766858,0.8947368421052632,7,5
CIRP-01220,Energy,NCLT Chennai,2018-06-04,Settled,956,79.16,81.17,88,5,0,1,1,2018,4.384024637336554,0.056818181818181816,1,1
CIRP-01221,IT / Technology,NCLT Chennai,2020-09-22,Liquidation Order,501,45.31,3.12,150,4,0,0,0,2020,3.8353579204926604,0.02666666666666667,3,1
CIRP-01222,IT / Technology,NCLT Chennai,2018-08-18,Liquidation Order,399,270.87,6.84,2,19,0,0,0,2018,5.605324010869238,9.5,3,1
CIRP-01223,Healthcare,NCLT Chennai,2018-10-12,Withdrawn (Sec 12A),1039,486.44,51.71,149,19,0,1,1,2018,6.1891672059402385,0.12751677852348994,2,1
CIRP-01224,Infrastructure,NCLT Ahmedabad,2017-02-12,Ongoing,567,254.52,,128,0,0,0,0,2017,5.543300684466702,0.0,4,0
CIRP-01225,Infrastructure,NCLT Mumbai,2019-03-22,Settled,914,24.82,67.56,12,12,0,0,1,2019,3.2511493854184965,1.0,4,5
CIRP-01226,Energy,NCLT Ahmedabad,2022-03-13,Liquidation Order,482,23.24,3.27,21,20,0,0,0,2022,3.1880041612011136,0.9523809523809523,1,0
CIRP-01227,Others,NCLT Mumbai,2017-05-08,Ongoing,530,63.02,,8,14,0,0,0,2017,4.159195534541717,1.75,6,5
CIRP-01228,Manufacturing,NCLT Delhi,2018-03-03,Appeal Pending,510,1520.29,,138,9,0,0,0,2018,7.327313938122034,0.06521739130434782,5,2
CIRP-01229,Others,NCLT Mumbai,2021-10-20,Ongoing,287,91.49,,139,15,1,0,0,2021,4.527100530566169,0.1079136690647482,6,5
CIRP-01230,Telecom,NCLT Ahmedabad,2019-07-18,Liquidation Order,846,33.89,0.53,72,16,0,0,0,2019,3.5522002551986827,0.2222222222222222,9,0
CIRP-01231,Others,NCLT Chennai,2021-12-12,Ongoing,186,419.1,,20,8,0,0,0,2021,6.040492778175336,0.4,6,1
CIRP-01232,Manufacturing,NCLT Chennai,2022-03-10,Withdrawn (Sec 12A),917,111.41,65.12,57,4,0,0,1,2022,4.722152901473706,0.07017543859649122,5,1
CIRP-01233,Energy,NCLT Kolkata,2020-04-05,Withdrawn (Sec 12A),275,106.09,67.46,35,5,0,0,1,2020,4.673669602412784,0.14285714285714285,1,4
CIRP-01234,Energy,NCLT Hyderabad,2018-06-26,Withdrawn (Sec 12A),992,6.55,66.78,9,13,0,1,1,2018,2.0215475632609334,1.4444444444444444,1,3
CIRP-01235,Infrastructure,NCLT Kolkata,2019-04-03,Ongoing,540,85.65,,105,5,0,0,0,2019,4.4618770161616155,0.047619047619047616,4,4
CIRP-01236,Healthcare,NCLT Delhi,2018-08-15,Settled,577,7.2,70.64,69,1,0,0,1,2018,2.1041341542702074,0.014492753623188406,2,2
CIRP-01237,Energy,NCLT Ahmedabad,2020-12-21,Settled,777,48.79,61.15,142,17,0,0,1,2020,3.9078141606540915,0.11971830985915492,1,0
CIRP-01238,Others,NCLT Hyderabad,2020-10-06,Liquidation Order,737,125.04,0.08,92,9,0,0,0,2020,4.836599316889074,0.09782608695652174,6,3
CIRP-01239,IT / Technology,NCLT Chennai,2017-11-08,Settled,614,52.47,54.3,64,15,0,0,1,2017,3.97912074896064,0.234375,3,1
CIRP-01240,Retail,NCLT Hyderabad,2022-04-07,Settled,841,54.44,50.62,43,4,0,0,1,2022,4.015301354881648,0.09302325581395349,8,3
CIRP-01241,Manufacturing,NCLT Ahmedabad,2018-07-27,Settled,125,47.79,75.13,57,1,0,0,1,2018,3.8875253738277458,0.017543859649122806,5,0
CIRP-01242,Others,NCLT Mumbai,2017-08-07,Ongoing,513,6.88,,110,20,0,0,0,2017,2.064327903869788,0.18181818181818182,6,5
CIRP-01243,Banking & Finance,NCLT Hyderabad,2020-03-17,Appeal Pending,438,68.45,,45,7,0,1,0,2020,4.240607069200353,0.15555555555555556,0,3
CIRP-01244,Banking & Finance,NCLT Chennai,2022-02-22,Settled,147,25.26,74.94,38,19,0,1,1,2022,3.26804686887465,0.5,0,1
CIRP-01245,Infrastructure,NCLT Chennai,2022-03-18,Appeal Pending,415,124.93,,87,14,0,0,0,2022,4.835726197017755,0.16091954022988506,4,1
CIRP-01246,Telecom,NCLT Delhi,2017-06-03,Liquidation Order,556,78.51,0.95,97,3,1,1,0,2017,4.375882799913392,0.030927835051546393,9,2
CIRP-01247,Banking & Finance,NCLT Mumbai,2019-04-03,Resolution Plan Approved,316,199.55,33.0,108,2,0,0,1,2019,5.301063592216062,0.018518518518518517,0,5
CIRP-01248,Healthcare,NCLT Delhi,2022-11-17,Settled,980,378.57,72.82,138,20,0,1,1,2022,5.939039033054211,0.14492753623188406,2,2
CIRP-01249,Energy,NCLT Delhi,2017-08-25,Resolution Plan Approved,195,166.68,44.9,55,12,0,0,1,2017,5.122057401132677,0.21818181818181817,1,2
CIRP-01250,Healthcare,NCLT Chennai,2020-05-28,Appeal Pending,100,243.03,,97,7,0,0,0,2020,5.497291168555042,0.07216494845360824,2,1
CIRP-01251,Retail,NCLT Delhi,2018-01-05,Liquidation Order,567,141.66,5.82,12,4,0,0,0,2018,4.960464176849892,0.3333333333333333,8,2
CIRP-01252,Real Estate,NCLT Chennai,2017-05-22,Resolution Plan Approved,456,150.23,43.96,40,0,0,0,1,2017,5.018801856762649,0.0,7,1
CIRP-01253,Energy,NCLT Delhi,2021-08-17,Liquidation Order,254,43.05,5.34,144,11,1,0,0,2021,3.7853253523821886,0.0763888888888889,1,2
CIRP-01254,Healthcare,NCLT Ahmedabad,2018-05-16,Resolution Plan Approved,598,2.99,34.69,7,16,0,0,1,2018,1.3837912309017721,2.2857142857142856,2,0
CIRP-01255,Energy,NCLT Kolkata,2022-11-02,Appeal Pending,109,158.37,,109,2,0,0,0,2022,5.071228542871542,0.01834862385321101,1,4
CIRP-01256,Real Estate,NCLT Chennai,2018-10-14,Liquidation Order,664,14.76,4.11,44,18,1,1,0,2018,2.757475084429733,0.4090909090909091,7,1
CIRP-01257,Others,NCLT Ahmedabad,2017-04-17,Appeal Pending,139,80.86,,50,4,0,1,0,2017,4.405010471064257,0.08,6,0
CIRP-01258,Banking & Finance,NCLT Hyderabad,2018-04-14,Resolution Plan Approved,554,41.48,23.69,123,15,0,1,1,2018,3.749033376933683,0.12195121951219512,0,3
CIRP-01259,IT / Technology,NCLT Mumbai,2019-06-15,Withdrawn (Sec 12A),428,19.43,52.03,97,10,0,1,1,2019,3.0170044088295307,0.10309278350515463,3,5
CIRP-01260,Manufacturing,NCLT Delhi,2022-01-26,Settled,576,118.84,50.33,88,14,0,0,1,2022,4.786157519768909,0.1590909090909091,5,2
CIRP-01261,Healthcare,NCLT Delhi,2021-02-08,Appeal Pending,42,37.84,,53,7,0,1,0,2021,3.659450643423124,0.1320754716981132,2,2
CIRP-01262,Banking & Finance,NCLT Mumbai,2018-08-27,Appeal Pending,506,57.02,,32,8,0,1,0,2018,4.060787778693258,0.25,0,5
CIRP-01263,Others,NCLT Hyderabad,2018-03-12,Resolution Plan Approved,446,251.51,46.09,140,16,0,1,1,2018,5.531450851891594,0.11428571428571428,6,3
CIRP-01264,Banking & Finance,NCLT Chennai,2019-05-06,Liquidation Order,707,55.6,0.15,90,13,0,0,0,2019,4.036008985209137,0.14444444444444443,0,1
CIRP-01265,Telecom,NCLT Ahmedabad,2020-12-01,Liquidation Order,242,132.52,0.69,14,13,0,0,0,2020,4.89425127935358,0.9285714285714286,9,0
CIRP-01266,Retail,NCLT Ahmedabad,2022-08-06,Settled,1047,30.72,77.81,59,6,0,0,1,2022,3.456947396766647,0.1016949152542373,8,0
CIRP-01267,Telecom,NCLT Mumbai,2019-10-04,Settled,348,196.66,67.87,9,4,0,0,1,2019,5.2865483829480375,0.4444444444444444,9,5
CIRP-01268,Banking & Finance,NCLT Delhi,2022-12-05,Appeal Pending,146,76.14,,11,1,0,1,0,2022,4.345621952780082,0.09090909090909091,0,2
CIRP-01269,Infrastructure,NCLT Ahmedabad,2021-09-27,Withdrawn (Sec 12A),472,2.16,33.18,37,8,0,1,1,2021,1.1505720275988207,0.21621621621621623,4,0
CIRP-01270,Infrastructure,NCLT Delhi,2022-07-30,Ongoing,548,122.35,,53,3,1,1,0,2022,4.815025842975365,0.05660377358490566,4,2
CIRP-01271,Telecom,NCLT Chennai,2018-05-09,Settled,201,60.77,33.76,118,17,0,1,1,2018,4.123417809707808,0.1440677966101695,9,1
CIRP-01272,IT / Technology,NCLT Chennai,2020-03-18,Withdrawn (Sec 12A),170,52.24,79.21,4,6,1,0,1,2020,3.974809993526911,1.5,3,1
CIRP-01273,Banking & Finance,NCLT Kolkata,2017-08-10,Ongoing,134,423.65,,7,8,0,0,0,2017,6.051265300226018,1.1428571428571428,0,4
CIRP-01274,Retail,NCLT Ahmedabad,2017-03-10,Liquidation Order,80,417.25,3.58,8,17,1,0,0,2017,6.036079339866934,2.125,8,0
CIRP-01275,IT / Technology,NCLT Ahmedabad,2017-10-22,Liquidation Order,911,345.25,2.71,132,9,0,0,0,2017,5.847161057501548,0.06818181818181818,3,0
CIRP-01276,Telecom,NCLT Hyderabad,2020-08-21,Withdrawn (Sec 12A),546,174.66,59.19,136,2,0,0,1,2020,5.168550308488971,0.014705882352941176,9,3
CIRP-01277,Banking & Finance,NCLT Chennai,2021-11-13,Ongoing,133,14.41,,20,14,0,0,0,2021,2.7350166493320245,0.7,0,1
CIRP-01278,Retail,NCLT Hyderabad,2022-01-12,Resolution Plan Approved,718,40.79,46.79,137,4,0,0,1,2022,3.732657076459824,0.029197080291970802,8,3
CIRP-01279,Infrastructure,NCLT Kolkata,2018-03-29,Withdrawn (Sec 12A),407,129.92,86.81,106,17,0,1,1,2018,4.87458644963298,0.16037735849056603,4,4
CIRP-01280,Energy,NCLT Hyderabad,2017-04-21,Ongoing,154,59.51,,146,15,0,1,0,2017,4.10280864063423,0.10273972602739725,1,3
CIRP-01281,Telecom,NCLT Chennai,2020-06-02,Settled,957,681.56,45.85,20,17,0,0,1,2020,6.525850435282986,0.85,9,1
CIRP-01282,Healthcare,NCLT Hyderabad,2019-06-03,Withdrawn (Sec 12A),136,293.51,80.25,111,20,0,0,1,2019,5.685312958372539,0.18018018018018017,2,3
CIRP-01283,Healthcare,NCLT Ahmedabad,2022-07-28,Resolution Plan Approved,594,18.97,47.58,134,11,0,0,1,2022,2.994231147427724,0.08208955223880597,2,0
CIRP-01284,Others,NCLT Delhi,2018-12-24,Withdrawn (Sec 12A),230,183.34,49.82,123,3,0,1,1,2018,5.216781878565518,0.024390243902439025,6,2
CIRP-01285,Retail,NCLT Kolkata,2020-05-29,Appeal Pending,44,65.78,,95,19,0,0,0,2020,4.201403634515509,0.2,8,4
CIRP-01286,Telecom,NCLT Kolkata,2018-07-05,Resolution Plan Approved,848,103.63,52.6,92,12,1,0,1,2018,4.6504303173929555,0.13043478260869565,9,4
CIRP-01287,Banking & Finance,NCLT Mumbai,2020-02-24,Ongoing,397,212.68,,32,18,0,0,0,2020,5.3644795688017055,0.5625,0,5
CIRP-01288,Manufacturing,NCLT Kolkata,2021-07-10,Settled,769,153.23,55.72,1,1,0,1,1,2021,5.0384449947355225,1.0,5,4
CIRP-01289,Infrastructure,NCLT Delhi,2021-09-11,Withdrawn (Sec 12A),823,185.59,37.26,8,2,0,1,1,2021,5.228913696409157,0.25,4,2
CIRP-01290,Others,NCLT Chennai,2018-07-10,Resolution Plan Approved,735,197.91,29.46,111,1,1,1,1,2018,5.292852461116969,0.009009009009009009,6,1
CIRP-01291,Real Estate,NCLT Hyderabad,2020-06-08,Ongoing,46,6.56,,62,16,0,0,0,2020,2.0228711901914416,0.25806451612903225,7,3
CIRP-01292,Energy,NCLT Delhi,2018-04-29,Appeal Pending,412,535.56,,115,1,0,0,0,2018,6.285178391791482,0.008695652173913044,1,2
CIRP-01293,Manufacturing,NCLT Hyderabad,2021-11-23,Settled,322,17.89,79.61,42,20,0,1,1,2021,2.9386326815134183,0.47619047619047616,5,3
CIRP-01294,Retail,NCLT Hyderabad,2022-11-19,Resolution Plan Approved,1027,10.69,42.31,150,4,1,0,1,2022,2.458733775483977,0.02666666666666667,8,3
CIRP-01295,Banking & Finance,NCLT Hyderabad,2017-11-08,Withdrawn (Sec 12A),598,13.35,78.57,30,11,0,0,1,2017,2.66374994220563,0.36666666666666664,0,3
CIRP-01296,Real Estate,NCLT Ahmedabad,2018-10-14,Liquidation Order,300,207.72,0.57,129,2,0,0,0,2018,5.340993640828473,0.015503875968992248,7,0
CIRP-01297,Energy,NCLT Ahmedabad,2018-02-09,Withdrawn (Sec 12A),650,182.31,47.11,81,10,0,0,1,2018,5.211178708731273,0.12345679012345678,1,0
CIRP-01298,Telecom,NCLT Hyderabad,2020-12-01,Withdrawn (Sec 12A),236,78.43,37.29,54,15,0,0,1,2020,4.374876130645041,0.2777777777777778,9,3
CIRP-01299,IT / Technology,NCLT Mumbai,2022-08-11,Ongoing,161,15.68,,112,5,0,1,0,2022,2.8142103969306005,0.044642857142857144,3,5
CIRP-01300,Manufacturing,NCLT Mumbai,2017-01-30,Resolution Plan Approved,972,13.37,55.96,89,18,0,0,1,2017,2.6651427000909336,0.20224719101123595,5,5
CIRP-01301,Infrastructure,NCLT Hyderabad,2020-08-26,Appeal Pending,267,55.62,,93,2,0,0,0,2020,4.036362279683754,0.021505376344086023,4,3
CIRP-01302,Retail,NCLT Chennai,2018-11-06,Liquidation Order,725,1197.4,4.92,81,20,1,1,0,2018,7.088742612762955,0.24691358024691357,8,1
CIRP-01303,Manufacturing,NCLT Kolkata,2021-01-18,Appeal Pending,245,237.71,,42,0,0,0,0,2021,5.4752494260575535,0.0,5,4
CIRP-01304,IT / Technology,NCLT Delhi,2018-06-28,Resolution Plan Approved,667,139.83,44.06,141,10,0,0,1,2018,4.947553489209959,0.07092198581560284,3,2
CIRP-01305,Healthcare,NCLT Delhi,2020-07-05,Withdrawn (Sec 12A),1072,20.39,42.12,12,17,0,1,1,2020,3.062923523094314,1.4166666666666667,2,2
CIRP-01306,Others,NCLT Ahmedabad,2021-12-31,Withdrawn (Sec 12A),549,51.57,66.77,75,14,0,0,1,2021,3.9621456148313565,0.18666666666666668,6,0
CIRP-01307,Manufacturing,NCLT Kolkata,2019-10-28,Appeal Pending,452,35.69,,117,11,0,1,0,2019,3.6025042383671906,0.09401709401709402,5,4
CIRP-01308,Real Estate,NCLT Ahmedabad,2020-01-10,Settled,447,43.32,61.8,145,4,0,0,1,2020,3.7914360424390283,0.027586206896551724,7,0
CIRP-01309,Infrastructure,NCLT Kolkata,2017-11-07,Resolution Plan Approved,116,5.64,42.74,69,4,0,0,1,2017,1.8931119634883424,0.057971014492753624,4,4
CIRP-01310,Energy,NCLT Hyderabad,2018-07-26,Resolution Plan Approved,134,4.59,26.68,70,14,1,0,1,2018,1.7209792871670078,0.2,1,3
CIRP-01311,Energy,NCLT Chennai,2019-07-09,Resolution Plan Approved,115,264.24,59.66,121,16,0,0,1,2019,5.580635076500667,0.1322314049586777,1,1
CIRP-01312,Healthcare,NCLT Delhi,2021-08-12,Settled,1003,1401.61,44.48,22,6,0,1,1,2021,7.246090065693821,0.2727272727272727,2,2
CIRP-01313,Banking & Finance,NCLT Ahmedabad,2017-12-28,Settled,576,114.45,48.71,6,7,1,1,1,2017,4.748837535800504,1.1666666666666667,0,0
CIRP-01314,Retail,NCLT Ahmedabad,2021-08-04,Withdrawn (Sec 12A),811,96.25,50.33,106,2,1,0,1,2021,4.577284982498556,0.018867924528301886,8,0
CIRP-01315,Telecom,NCLT Kolkata,2022-10-01,Resolution Plan Approved,240,7.6,43.57,106,14,0,0,1,2022,2.151762203259462,0.1320754716981132,9,4
CIRP-01316,Others,NCLT Ahmedabad,2021-09-04,Appeal Pending,581,33.99,,76,16,1,0,0,2021,3.5550623063795967,0.21052631578947367,6,0
CIRP-01317,IT / Technology,NCLT Kolkata,2019-05-10,Resolution Plan Approved,568,2.62,28.1,130,19,0,0,1,2019,1.2864740258376797,0.14615384615384616,3,4
CIRP-01318,IT / Technology,NCLT Ahmedabad,2022-10-29,Resolution Plan Approved,135,98.83,41.37,142,12,0,1,1,2022,4.603468739348334,0.08450704225352113,3,0
CIRP-01319,Telecom,NCLT Hyderabad,2018-05-19,Withdrawn (Sec 12A),683,41.58,76.0,26,4,0,0,1,2018,3.7513846594653333,0.15384615384615385,9,3
CIRP-01320,Telecom,NCLT Chennai,2022-06-01,Liquidation Order,827,198.5,8.48,15,9,0,1,0,2022,5.295814236329918,0.6,9,1
CIRP-01321,Healthcare,NCLT Delhi,2019-01-26,Resolution Plan Approved,1046,167.57,15.23,62,6,0,1,1,2019,5.127351093792217,0.0967741935483871,2,2
